t,hour,acc,acc_true,T_deck,T_air,wind,turbulence,traffic_rate,exc_rms,damage,regime,f1,f2,a1,a2,a3,a4
1653.75,55.125,-0.06348444,-0.06357317,2.681567,3.097499,3.155966,0.2039976,1095.085,0.03864675,0,0,2.046226,6.091958,0.9387538,-0.88175,0.8342596,-0.9086103
1653.8,55.12667,0.04861786,0.04839023,2.681933,3.102379,3.163314,0.2009211,1096.335,0.03394053,0,0,2.046222,6.091951,0.9387591,-0.8817554,0.8342648,-0.9086104
1653.85,55.12833,0.1072141,0.1063864,2.6823,3.107259,3.170661,0.1978446,1097.586,0.0288703,0,0,2.046218,6.091944,0.9387644,-0.8817608,0.83427,-0.9086105
1653.9,55.13,0.1301557,0.1304689,2.682667,3.11214,3.178009,0.194768,1098.836,0.024033,0,0,2.046215,6.091937,0.9387696,-0.8817662,0.8342752,-0.9086106
1653.95,55.13167,0.1247123,0.1252253,2.683034,3.11702,3.185357,0.1916915,1100.086,0.01996944,0,0,2.046211,6.091931,0.9387749,-0.8817717,0.8342804,-0.9086107
1654,55.13333,0.04586692,0.04541478,2.683401,3.1219,3.192705,0.188615,1101.336,0.01688666,0,0,2.046207,6.091924,0.9387802,-0.8817771,0.8342856,-0.9086108
1654.05,55.135,-0.05385072,-0.05308779,2.683679,3.111463,3.183475,0.1883041,1102.578,0.01475033,0,0,2.046205,6.091918,0.9387842,-0.8817812,0.8342895,-0.9086109
1654.1,55.13667,-0.1069198,-0.1065326,2.683956,3.101025,3.174245,0.1879933,1103.821,0.01376106,0,0,2.046202,6.091913,0.9387882,-0.8817852,0.8342935,-0.908611
1654.15,55.13833,-0.1284779,-0.1284603,2.684233,3.090588,3.165015,0.1876825,1105.063,0.0135686,0,0,2.046199,6.091908,0.9387921,-0.8817893,0.8342974,-0.9086111
1654.2,55.14,-0.1091841,-0.1089286,2.68451,3.08015,3.155785,0.1873716,1106.305,0.01355578,0,0,2.046197,6.091903,0.9387961,-0.8817934,0.8343013,-0.9086111
1654.25,55.14167,-0.03419102,-0.0334048,2.684788,3.069713,3.146555,0.1870608,1107.547,0.01326165,0,0,2.046194,6.091898,0.9388001,-0.8817975,0.8343053,-0.9086112
1654.3,55.14333,0.05557387,0.05574842,2.685065,3.059275,3.137325,0.1867499,1108.79,0.01250352,0,0,2.046191,6.091892,0.9388041,-0.8818016,0.8343092,-0.9086113
1654.35,55.145,0.1097227,0.1087114,2.685342,3.048838,3.128095,0.1864391,1110.032,0.01124105,0,0,2.046188,6.091887,0.9388081,-0.8818057,0.8343131,-0.9086114
1654.4,55.14667,0.1176394,0.1181144,2.685619,3.0384,3.118865,0.1861283,1111.274,0.009541537,0,0,2.046186,6.091882,0.938812,-0.8818098,0.834317,-0.9086115
1654.45,55.14833,0.09706257,0.0968817,2.685897,3.027963,3.109636,0.1858174,1112.516,0.007621677,0,0,2.046183,6.091877,0.938816,-0.8818139,0.834321,-0.9086116
1654.5,55.15,0.02764114,0.02828476,2.686174,3.017525,3.100406,0.1855066,1113.759,0.005788963,0,0,2.04618,6.091872,0.93882,-0.8818179,0.8343249,-0.9086116
1654.55,55.15167,-0.06171709,-0.06194556,2.68645,3.017665,3.097299,0.1857358,1114.993,0.004691244,0,0,2.046178,6.091866,0.9388239,-0.881822,0.8343288,-0.9086117
1654.6,55.15333,-0.1073895,-0.106826,2.686726,3.017804,3.094193,0.1859651,1116.227,0.004336805,0,0,2.046175,6.091861,0.9388279,-0.8818261,0.8343327,-0.9086118
1654.65,55.155,-0.114111,-0.1147211,2.687002,3.017943,3.091087,0.1861944,1117.461,0.004370221,0,0,2.046172,6.091856,0.9388319,-0.8818301,0.8343366,-0.9086119
1654.7,55.15667,-0.08797196,-0.08881949,2.687279,3.018083,3.08798,0.1864236,1118.695,0.004487275,0,0,2.04617,6.091851,0.9388358,-0.8818342,0.8343405,-0.908612
1654.75,55.15833,-0.01243839,-0.01117458,2.687555,3.018222,3.084874,0.1866529,1119.93,0.004567622,0,0,2.046167,6.091846,0.9388398,-0.8818383,0.8343444,-0.9086121
1654.8,55.16,0.06846464,0.06677801,2.687831,3.018361,3.081767,0.1868821,1121.164,0.004680875,0,0,2.046164,6.09184,0.9388437,-0.8818423,0.8343483,-0.9086121
1654.85,55.16167,0.1033995,0.1037864,2.688107,3.0185,3.078661,0.1871114,1122.398,0.004768114,0,0,2.046161,6.091835,0.9388477,-0.8818464,0.8343522,-0.9086122
1654.9,55.16333,0.107977,0.1080557,2.688383,3.01864,3.075555,0.1873407,1123.632,0.004829549,0,0,2.046159,6.09183,0.9388516,-0.8818505,0.8343561,-0.9086123
1654.95,55.165,0.07498709,0.07471536,2.688659,3.018779,3.072448,0.1875699,1124.866,0.004886826,0,0,2.046156,6.091825,0.9388556,-0.8818545,0.83436,-0.9086124
1655,55.16667,0.001944393,0.002180515,2.688935,3.018918,3.069342,0.1877992,1126.101,0.005839793,0,0,2.046153,6.09182,0.9388595,-0.8818586,0.8343639,-0.9086125
1655.05,55.16833,-0.06650731,-0.06691672,2.689261,3.025129,3.084885,0.1866796,1127.326,0.008905088,0,0,2.04615,6.091814,0.9388642,-0.8818634,0.8343685,-0.9086126
1655.1,55.17,-0.1009949,-0.1009492,2.689586,3.031341,3.100429,0.18556,1128.552,0.01370263,0,0,2.046147,6.091808,0.9388689,-0.8818682,0.8343731,-0.9086127
1655.15,55.17167,-0.1014033,-0.1019544,2.689912,3.037552,3.115972,0.1844405,1129.778,0.01865768,0,0,2.046144,6.091801,0.9388735,-0.8818729,0.8343777,-0.9086128
1655.2,55.17333,-0.06332696,-0.06340995,2.690237,3.043763,3.131516,0.1833209,1131.003,0.02249768,0,0,2.046141,6.091795,0.9388782,-0.8818777,0.8343823,-0.9086129
1655.25,55.175,0.006217048,0.005994153,2.690562,3.049974,3.147059,0.1822013,1132.229,0.0253338,0,0,2.046137,6.091789,0.9388828,-0.8818825,0.8343869,-0.908613
1655.3,55.17667,0.06668304,0.06708935,2.690888,3.056186,3.162603,0.1810818,1133.455,0.02717375,0,0,2.046134,6.091783,0.9388875,-0.8818873,0.8343915,-0.908613
1655.35,55.17833,0.09720549,0.09703027,2.691213,3.062397,3.178146,0.1799622,1134.681,0.02787837,0,0,2.046131,6.091777,0.9388921,-0.8818921,0.8343961,-0.9086131
1655.4,55.18,0.09628494,0.09602038,2.691538,3.068608,3.19369,0.1788426,1135.906,0.02794057,0,0,2.046128,6.091771,0.9388968,-0.8818968,0.8344007,-0.9086132
1655.45,55.18167,0.05236386,0.05260539,2.691864,3.074819,3.209233,0.177723,1137.132,0.02825498,0,0,2.046125,6.091765,0.9389014,-0.8819016,0.8344053,-0.9086133
1655.5,55.18333,-0.01446482,-0.01474046,2.692189,3.081031,3.224776,0.1766035,1138.358,0.0300318,0,0,2.046122,6.091759,0.9389061,-0.8819064,0.8344099,-0.9086134
1655.55,55.185,-0.06502347,-0.06542869,2.692543,3.084813,3.225096,0.1771356,1139.574,0.03427132,0,0,2.046118,6.091752,0.9389111,-0.8819116,0.8344148,-0.9086135
1655.6,55.18667,-0.0948466,-0.09483001,2.692897,3.088595,3.225416,0.1776678,1140.791,0.04117547,0,0,2.046115,6.091746,0.9389162,-0.8819168,0.8344198,-0.9086136
1655.65,55.18833,-0.08832391,-0.0887191,2.693251,3.092377,3.225736,0.1781999,1142.007,0.05109215,0,0,2.046111,6.091739,0.9389213,-0.881922,0.8344248,-0.9086137
1655.7,55.19,-0.041373,-0.04085775,2.693606,3.096159,3.226055,0.1787321,1143.224,0.06376713,0,0,2.046108,6.091732,0.9389263,-0.8819272,0.8344298,-0.9086139
1655.75,55.19167,0.01974645,0.01889855,2.69396,3.099941,3.226375,0.1792642,1144.44,0.07691577,0,0,2.046104,6.091726,0.9389314,-0.8819324,0.8344348,-0.908614
1655.8,55.19333,0.06768674,0.06805887,2.694314,3.103723,3.226695,0.1797964,1145.657,0.08954392,0,0,2.046101,6.091719,0.9389364,-0.8819376,0.8344398,-0.9086141
1655.85,55.195,0.09262135,0.09324497,2.694668,3.107505,3.227014,0.1803285,1146.873,0.1014328,0,0,2.046097,6.091713,0.9389415,-0.8819427,0.8344448,-0.9086142
1655.9,55.19667,0.08024728,0.081073,2.695022,3.111287,3.227334,0.1808607,1148.09,0.1118236,0,0,2.046094,6.091706,0.9389465,-0.8819479,0.8344498,-0.9086143
1655.95,55.19833,0.03136982,0.03165162,2.695376,3.115069,3.227654,0.1813928,1149.306,0.1205839,0,0,2.04609,6.091699,0.9389516,-0.8819531,0.8344547,-0.9086144
1656,55.2,-0.02468774,-0.02491674,2.69573,3.118851,3.227974,0.181925,1150.523,0.1277011,0,0,2.046087,6.091693,0.9389566,-0.8819583,0.8344597,-0.9086145
1656.05,55.20167,-0.07042007,-0.06994665,2.696072,3.11781,3.219987,0.182311,1151.73,0.1330027,0,0,2.046084,6.091686,0.9389615,-0.8819633,0.8344645,-0.9086146
1656.1,55.20333,-0.09390351,-0.09377939,2.696415,3.116769,3.212001,0.1826971,1152.936,0.1362736,0,0,2.04608,6.09168,0.9389664,-0.8819683,0.8344694,-0.9086147
1656.15,55.205,-0.07126524,-0.07088543,2.696757,3.115728,3.204015,0.1830832,1154.143,0.1380853,0,0,2.046077,6.091673,0.9389713,-0.8819734,0.8344742,-0.9086148
1656.2,55.20667,-0.02044817,-0.020261,2.6971,3.114687,3.196028,0.1834692,1155.349,0.1388223,0,0,2.046074,6.091667,0.9389762,-0.8819784,0.834479,-0.9086149
1656.25,55.20833,0.02769716,0.02805314,2.697442,3.113646,3.188042,0.1838553,1156.556,0.1389655,0,0,2.04607,6.091661,0.938981,-0.8819834,0.8344838,-0.908615
1656.3,55.21,0.07146759,0.07133613,2.697785,3.112605,3.180056,0.1842414,1157.762,0.1389691,0,0,2.046067,6.091654,0.9389859,-0.8819884,0.8344886,-0.9086151
1656.35,55.21167,0.08730047,0.08815218,2.698127,3.111563,3.172069,0.1846274,1158.969,0.1389727,0,0,2.046064,6.091648,0.9389908,-0.8819934,0.8344934,-0.9086152
1656.4,55.21333,0.0630811,0.06315936,2.69847,3.110522,3.164083,0.1850135,1160.175,0.1389761,0,0,2.04606,6.091642,0.9389957,-0.8819984,0.8344982,-0.9086153
1656.45,55.215,0.01348924,0.01408333,2.698812,3.109481,3.156097,0.1853996,1161.382,0.1389806,0,0,2.046057,6.091635,0.9390005,-0.8820034,0.8345031,-0.9086154
1656.5,55.21667,-0.03460185,-0.03383532,2.699155,3.10844,3.14811,0.1857857,1162.588,0.1389848,0,0,2.046054,6.091629,0.9390054,-0.8820084,0.8345079,-0.9086155
1656.55,55.21833,-0.07140559,-0.07052982,2.699518,3.111257,3.154572,0.1857225,1163.784,0.1389882,0,0,2.04605,6.091622,0.9390106,-0.8820137,0.834513,-0.9086156
1656.6,55.22,-0.0813211,-0.08141958,2.699881,3.114075,3.161033,0.1856594,1164.98,0.1389906,0,0,2.046047,6.091615,0.9390157,-0.8820191,0.8345181,-0.9086157
1656.65,55.22167,-0.05569556,-0.05538571,2.700244,3.116892,3.167494,0.1855962,1166.176,0.1389924,0,0,2.046043,6.091609,0.9390209,-0.8820244,0.8345232,-0.9086158
1656.7,55.22333,-0.008214261,-0.008816667,2.700607,3.119709,3.173955,0.1855331,1167.372,0.1389949,0,0,2.04604,6.091602,0.9390261,-0.8820297,0.8345282,-0.9086159
1656.75,55.225,0.04013562,0.04016719,2.70097,3.122527,3.180416,0.1854699,1168.569,0.1389977,0,0,2.046036,6.091595,0.9390312,-0.882035,0.8345333,-0.908616
1656.8,55.22667,0.06886463,0.06872403,2.701333,3.125344,3.186877,0.1854068,1169.765,0.1390003,0,0,2.046033,6.091588,0.9390364,-0.8820403,0.8345384,-0.9086161
1656.85,55.22833,0.07439709,0.07498637,2.701696,3.128161,3.193339,0.1853436,1170.961,0.1390026,0,0,2.046029,6.091581,0.9390415,-0.8820456,0.8345435,-0.9086163
1656.9,55.23,0.04568746,0.04583356,2.702059,3.130979,3.1998,0.1852805,1172.157,0.1390044,0,0,2.046026,6.091575,0.9390467,-0.8820509,0.8345486,-0.9086164
1656.95,55.23167,-0.01101293,-0.0108597,2.702422,3.133796,3.206261,0.1852174,1173.353,0.1390054,0,0,2.046022,6.091568,0.9390519,-0.8820562,0.8345537,-0.9086165
1657,55.23333,-0.01470729,-0.01357096,2.702785,3.136613,3.212722,0.1851542,1174.549,0.1390067,0,0,2.046018,6.091561,0.939057,-0.8820615,0.8345588,-0.9086166
1657.05,55.235,-0.009063587,-0.009530335,2.703244,3.148453,3.216443,0.183554,1175.734,0.1390087,0,0,2.046014,6.091553,0.9390635,-0.8820682,0.8345652,-0.9086167
1657.1,55.23667,-0.04620362,-0.04594822,2.703702,3.160293,3.220164,0.1819538,1176.919,0.1390111,0,0,2.04601,6.091544,0.93907,-0.8820748,0.8345716,-0.9086168
1657.15,55.23833,-0.02651358,-0.02646827,2.70416,3.172133,3.223884,0.1803537,1178.105,0.139013,0,0,2.046005,6.091536,0.9390765,-0.8820815,0.834578,-0.908617
1657.2,55.24,-0.005211119,-0.004466068,2.704618,3.183973,3.227605,0.1787535,1179.29,0.1390129,0,0,2.046001,6.091527,0.939083,-0.8820882,0.8345845,-0.9086171
1657.25,55.24167,-0.02341929,-0.0231768,2.705077,3.195813,3.231326,0.1771533,1180.475,0.1390256,0,0,2.045996,6.091519,0.9390895,-0.8820949,0.8345909,-0.9086172
1657.3,55.24333,0.02664035,0.02669365,2.705535,3.207653,3.235047,0.1755531,1181.661,0.1390628,0,0,2.045992,6.09151,0.939096,-0.8821016,0.8345973,-0.9086174
1657.35,55.245,0.05056831,0.05150557,2.705993,3.219493,3.238768,0.1739529,1182.846,0.1391325,0,0,2.045987,6.091502,0.9391025,-0.8821082,0.8346037,-0.9086175
1657.4,55.24667,-0.01501074,-0.01526439,2.706452,3.231332,3.242488,0.1723527,1184.031,0.1392226,0,0,2.045983,6.091493,0.939109,-0.8821149,0.8346101,-0.9086177
1657.45,55.24833,0.0008477269,0.00122363,2.70691,3.243172,3.246209,0.1707525,1185.217,0.1393105,0,0,2.045979,6.091485,0.9391155,-0.8821216,0.8346165,-0.9086178
1657.5,55.25,0.04924374,0.04897904,2.707368,3.255012,3.24993,0.1691524,1186.402,0.1394025,0,0,2.045974,6.091476,0.939122,-0.8821282,0.8346229,-0.9086179
1657.55,55.25167,-0.01271491,-0.01236209,2.707769,3.248595,3.257782,0.1695596,1187.575,0.1394691,0,0,2.04597,6.091469,0.9391277,-0.8821341,0.8346285,-0.908618
1657.6,55.25333,-0.04238043,-0.04207671,2.708171,3.242178,3.265635,0.1699668,1188.748,0.139514,0,0,2.045966,6.091461,0.9391334,-0.8821399,0.8346341,-0.9086182
1657.65,55.255,0.01799105,0.01832026,2.708572,3.235761,3.273487,0.1703741,1189.922,0.1395423,0,0,2.045963,6.091454,0.939139,-0.8821458,0.8346397,-0.9086183
1657.7,55.25667,-2.091487e-05,0.0005842449,2.708973,3.229344,3.281339,0.1707813,1191.095,0.139549,0,0,2.045959,6.091446,0.9391447,-0.8821516,0.8346453,-0.9086184
1657.75,55.25833,-0.0547443,-0.05562233,2.709374,3.222927,3.289192,0.1711886,1192.268,0.139554,0,0,2.045955,6.091439,0.9391504,-0.8821574,0.8346509,-0.9086185
1657.8,55.26,-0.004555908,-0.004796136,2.709775,3.21651,3.297044,0.1715958,1193.441,0.1395975,0,0,2.045951,6.091432,0.9391561,-0.8821633,0.8346565,-0.9086186
1657.85,55.26167,0.006493135,0.006346973,2.710177,3.210094,3.304896,0.1720031,1194.615,0.1397055,0,0,2.045947,6.091424,0.9391617,-0.8821691,0.8346621,-0.9086188
1657.9,55.26333,-0.04302182,-0.04415084,2.710578,3.203677,3.312749,0.1724103,1195.788,0.1399107,0,0,2.045943,6.091417,0.9391674,-0.8821749,0.8346677,-0.9086189
1657.95,55.265,0.005291272,0.004878117,2.710979,3.19726,3.320601,0.1728176,1196.961,0.140227,0,0,2.045939,6.091409,0.9391731,-0.8821807,0.8346733,-0.908619
1658,55.26667,0.03427241,0.03360799,2.71138,3.190843,3.328453,0.1732248,1198.134,0.140729,0,0,2.045935,6.091402,0.9391788,-0.8821866,0.8346789,-0.9086191
1658.05,55.26833,-0.02671558,-0.02662833,2.711798,3.193247,3.325534,0.1747547,1199.295,0.1415786,0,0,2.045931,6.091394,0.9391847,-0.8821926,0.8346847,-0.9086192
1658.1,55.27,-0.01645691,-0.01646588,2.712216,3.195652,3.322615,0.1762846,1200.456,0.1428222,0,0,2.045927,6.091386,0.9391906,-0.8821987,0.8346906,-0.9086193
1658.15,55.27167,0.02366948,0.02374033,2.712634,3.198057,3.319696,0.1778145,1201.617,0.1448176,0,0,2.045923,6.091379,0.9391965,-0.8822048,0.8346964,-0.9086195
1658.2,55.27333,-0.03488928,-0.0347756,2.713052,3.200461,3.316777,0.1793445,1202.778,0.1473686,0,0,2.045919,6.091371,0.9392024,-0.8822108,0.8347022,-0.9086196
1658.25,55.275,-0.02716755,-0.02696156,2.71347,3.202866,3.313858,0.1808744,1203.939,0.1505313,0,0,2.045915,6.091363,0.9392082,-0.8822169,0.834708,-0.9086197
1658.3,55.27667,0.06694705,0.06621614,2.713887,3.205271,3.310939,0.1824043,1205.1,0.1544561,0,0,2.045911,6.091355,0.9392141,-0.882223,0.8347138,-0.9086198
1658.35,55.27833,0.02059547,0.02083667,2.714305,3.207676,3.30802,0.1839342,1206.261,0.1586226,0,0,2.045907,6.091348,0.93922,-0.882229,0.8347197,-0.90862
1658.4,55.28,-0.007065302,-0.008069728,2.714723,3.21008,3.305101,0.1854641,1207.421,0.1633759,0,0,2.045903,6.09134,0.9392259,-0.8822351,0.8347255,-0.9086201
1658.45,55.28167,0.06888873,0.06932409,2.715141,3.212485,3.302182,0.186994,1208.582,0.1680966,0,0,2.045899,6.091332,0.9392318,-0.8822411,0.8347313,-0.9086202
1658.5,55.28333,0.0196435,0.01956861,2.715559,3.21489,3.299263,0.1885239,1209.743,0.172247,0,0,2.045895,6.091325,0.9392377,-0.8822472,0.8347371,-0.9086203
1658.55,55.285,-0.06323453,-0.06291107,2.715986,3.216436,3.29927,0.1864394,1210.891,0.1757919,0,0,2.045891,6.091317,0.9392437,-0.8822534,0.834743,-0.9086205
1658.6,55.28667,-0.01413308,-0.01408469,2.716413,3.217982,3.299278,0.1843548,1212.039,0.1788259,0,0,2.045887,6.091309,0.9392498,-0.8822596,0.834749,-0.9086206
1658.65,55.28833,-0.003269997,-0.002885038,2.71684,3.219529,3.299285,0.1822703,1213.187,0.1817255,0,0,2.045883,6.091301,0.9392558,-0.8822657,0.8347549,-0.9086207
1658.7,55.29,-0.0605561,-0.06043935,2.717268,3.221075,3.299293,0.1801858,1214.335,0.1843771,0,0,2.045879,6.091293,0.9392618,-0.8822719,0.8347609,-0.9086208
1658.75,55.29167,-0.01044656,-0.01045971,2.717695,3.222621,3.2993,0.1781012,1215.483,0.1871063,0,0,2.045875,6.091285,0.9392678,-0.8822781,0.8347668,-0.908621
1658.8,55.29333,0.05540633,0.05550252,2.718122,3.224168,3.299308,0.1760167,1216.631,0.1899801,0,0,2.045871,6.091277,0.9392738,-0.8822843,0.8347727,-0.9086211
1658.85,55.295,0.01282685,0.01309409,2.718549,3.225714,3.299315,0.1739322,1217.778,0.1926657,0,0,2.045866,6.091269,0.9392798,-0.8822905,0.8347787,-0.9086212
1658.9,55.29667,0.009823764,0.009937901,2.718976,3.22726,3.299323,0.1718476,1218.926,0.1949388,0,0,2.045862,6.091262,0.9392858,-0.8822966,0.8347846,-0.9086213
1658.95,55.29833,0.05264732,0.05284606,2.719404,3.228807,3.29933,0.1697631,1220.074,0.1968975,0,0,2.045858,6.091254,0.9392918,-0.8823028,0.8347905,-0.9086215
1659,55.3,0.001017076,0.001204513,2.719831,3.230353,3.299337,0.1676786,1221.222,0.1985632,0,0,2.045854,6.091246,0.9392978,-0.882309,0.8347964,-0.9086216
1659.05,55.30167,-0.05032703,-0.04997249,2.720297,3.235509,3.292456,0.1692515,1222.357,0.1998532,0,0,2.04585,6.091237,0.9393044,-0.8823157,0.8348029,-0.9086217
1659.1,55.30333,-0.009549929,-0.01049216,2.720764,3.240664,3.285575,0.1708245,1223.491,0.2007285,0,0,2.045845,6.091229,0.939311,-0.8823225,0.8348094,-0.9086219
1659.15,55.305,-0.01809337,-0.01768091,2.72123,3.245819,3.278694,0.1723975,1224.625,0.20125,0,0,2.045841,6.09122,0.9393175,-0.8823292,0.8348159,-0.908622
1659.2,55.30667,-0.04268445,-0.04318157,2.721697,3.250975,3.271812,0.1739705,1225.76,0.2017037,0,0,2.045836,6.091212,0.9393241,-0.882336,0.8348223,-0.9086221
1659.25,55.30833,0.03348084,0.03345087,2.722163,3.25613,3.264931,0.1755435,1226.894,0.2020288,0,0,2.045832,6.091203,0.9393306,-0.8823427,0.8348288,-0.9086223
1659.3,55.31,0.05942756,0.05842758,2.72263,3.261285,3.25805,0.1771164,1228.029,0.2022376,0,0,2.045827,6.091194,0.9393372,-0.8823494,0.8348352,-0.9086224
1659.35,55.31167,0.003020581,0.003222595,2.723096,3.266441,3.251168,0.1786894,1229.163,0.2023944,0,0,2.045823,6.091186,0.9393437,-0.8823561,0.8348417,-0.9086225
1659.4,55.31333,0.02170495,0.02079825,2.723562,3.271596,3.244287,0.1802624,1230.297,0.2025297,0,0,2.045818,6.091177,0.9393503,-0.8823629,0.8348482,-0.9086227
1659.45,55.315,0.02798812,0.02742179,2.724029,3.276752,3.237406,0.1818354,1231.432,0.2025428,0,0,2.045814,6.091169,0.9393568,-0.8823696,0.8348546,-0.9086228
1659.5,55.31667,-0.02861707,-0.02786602,2.724495,3.281907,3.230524,0.1834084,1232.566,0.2023008,0,0,2.04581,6.09116,0.9393633,-0.8823763,0.8348611,-0.9086229
1659.55,55.31833,-0.04201796,-0.04197696,2.724904,3.275445,3.233266,0.1827435,1233.686,0.2016265,0,0,2.045806,6.091153,0.9393691,-0.8823822,0.8348667,-0.9086231
1659.6,55.32,-0.01558321,-0.01608271,2.725313,3.268983,3.236007,0.1820787,1234.806,0.2003396,0,0,2.045802,6.091145,0.9393748,-0.8823881,0.8348724,-0.9086232
1659.65,55.32167,-0.001521362,-0.002462566,2.725722,3.262521,3.238749,0.1814138,1235.926,0.1980669,0,0,2.045798,6.091138,0.9393805,-0.882394,0.834878,-0.9086233
1659.7,55.32333,0.006608283,0.006204023,2.726131,3.256059,3.24149,0.180749,1237.046,0.1943837,0,0,2.045794,6.09113,0.9393863,-0.8823999,0.8348837,-0.9086234
1659.75,55.325,0.03255967,0.031995,2.72654,3.249597,3.244232,0.1800842,1238.166,0.1895736,0,0,2.04579,6.091123,0.939392,-0.8824058,0.8348893,-0.9086235
1659.8,55.32667,0.02873986,0.02866608,2.726949,3.243135,3.246974,0.1794193,1239.286,0.1840708,0,0,2.045786,6.091115,0.9393977,-0.8824117,0.834895,-0.9086237
1659.85,55.32833,0.004314257,0.003600816,2.727358,3.236673,3.249715,0.1787545,1240.405,0.1782013,0,0,2.045782,6.091108,0.9394034,-0.8824176,0.8349006,-0.9086238
1659.9,55.33,0.009641215,0.009898369,2.727767,3.230211,3.252457,0.1780896,1241.525,0.172648,0,0,2.045778,6.0911,0.9394092,-0.8824235,0.8349063,-0.9086239
1659.95,55.33167,0.01028166,0.01029798,2.728176,3.223749,3.255198,0.1774248,1242.645,0.16777,0,0,2.045774,6.091093,0.9394149,-0.8824293,0.8349119,-0.908624
1660,55.33333,-0.03454178,-0.03497148,2.728585,3.217287,3.25794,0.1767599,1243.765,0.1637947,0,0,2.04577,6.091085,0.9394206,-0.8824352,0.8349176,-0.9086241
1660.05,55.335,-0.05462227,-0.05472017,2.729081,3.228173,3.257786,0.1750417,1244.87,0.1611528,0,0,2.045766,6.091076,0.9394275,-0.8824423,0.8349244,-0.9086243
1660.1,55.33667,0.007198349,0.006606594,2.729577,3.239058,3.257633,0.1733235,1245.976,0.16017,0,0,2.045761,6.091067,0.9394345,-0.8824495,0.8349313,-0.9086244
1660.15,55.33833,0.001784569,0.001913737,2.730073,3.249943,3.25748,0.1716052,1247.081,0.1604515,0,0,2.045756,6.091058,0.9394414,-0.8824566,0.8349381,-0.9086246
1660.2,55.34,-0.02279181,-0.02308281,2.730568,3.260828,3.257327,0.169887,1248.187,0.161645,0,0,2.045752,6.091049,0.9394483,-0.8824637,0.834945,-0.9086247
1660.25,55.34167,0.04751295,0.04660785,2.731064,3.271713,3.257173,0.1681687,1249.292,0.1631754,0,0,2.045747,6.09104,0.9394553,-0.8824709,0.8349518,-0.9086249
1660.3,55.34333,0.03315449,0.03371446,2.73156,3.282599,3.25702,0.1664505,1250.398,0.1646971,0,0,2.045742,6.091031,0.9394622,-0.882478,0.8349586,-0.908625
1660.35,55.345,-0.007382207,-0.007107662,2.732056,3.293484,3.256867,0.1647322,1251.503,0.1657985,0,0,2.045737,6.091022,0.9394691,-0.8824851,0.8349655,-0.9086251
1660.4,55.34667,0.007616088,0.008006781,2.732552,3.304369,3.256713,0.163014,1252.608,0.1664951,0,0,2.045733,6.091012,0.939476,-0.8824922,0.8349723,-0.9086253
1660.45,55.34833,-0.0256137,-0.02540668,2.733048,3.315254,3.25656,0.1612958,1253.714,0.1668838,0,0,2.045728,6.091003,0.939483,-0.8824993,0.8349791,-0.9086254
1660.5,55.35,-0.061536,-0.06167226,2.733544,3.32614,3.256407,0.1595775,1254.819,0.1670669,0,0,2.045723,6.090994,0.9394899,-0.8825064,0.8349859,-0.9086256
1660.55,55.35167,-0.04927482,-0.04866436,2.734087,3.33237,3.260899,0.1623014,1255.909,0.1672721,0,0,2.045718,6.090984,0.9394975,-0.8825142,0.8349934,-0.9086257
1660.6,55.35333,-0.01254053,-0.01207523,2.734631,3.338601,3.265391,0.1650252,1257,0.1675098,0,0,2.045713,6.090974,0.939505,-0.882522,0.8350009,-0.9086259
1660.65,55.355,4.276599e-06,0.0007078845,2.735174,3.344832,3.269882,0.1677491,1258.09,0.1677916,0,0,2.045708,6.090965,0.9395126,-0.8825298,0.8350084,-0.908626
1660.7,55.35667,0.03620588,0.03624433,2.735718,3.351063,3.274374,0.170473,1259.18,0.168047,0,0,2.045703,6.090955,0.9395202,-0.8825376,0.8350158,-0.9086262
